LeadID,VehicleSoldProbability
11277521,0.0800000000
11310625,0.0800000000
10997579,0.0800000000
11269093,0.0800000000
10885610,0.0800000000
10885549,0.0800000000
10797318,0.0800000000
10947915,0.0800000000
10799428,0.0800000000
11204960,0.0800000000
11451121,0.0800000000
10949444,0.0800000000
10955052,0.0800000000
11510433,0.0800000000
11026404,0.0800000000
11192107,0.0800000000
10797614,0.0800000000
11184939,0.0800000000
11274535,0.0800000000
11261829,0.0800000000
10939352,0.0800000000
10880162,0.0800000000
11182932,0.0800000000
11359101,0.0800000000
11396895,0.0800000000
11398465,0.0800000000
10878713,0.0800000000
11314099,0.0800000000
11357201,0.0800000000
10933234,0.0800000000
10919605,0.0800000000
10919271,0.0800000000
11244578,0.0800000000
11189776,0.0800000000
11208503,0.0800000000
10809873,0.0800000000
11276253,0.0800000000
11048951,0.0800000000
10955205,0.0800000000
10956927,0.0800000000
11237256,0.0800000000
11237313,0.0800000000
11257653,0.0800000000
11192527,0.0800000000
11191339,0.0800000000
11004309,0.0800000000
11032820,0.0800000000
11002044,0.0800000000
11506126,0.0800000000
11241243,0.0800000000
11258037,0.0800000000
11306030,0.0800000000
10925772,0.0800000000
10795750,0.0800000000
11236603,0.0800000000
11455235,0.0800000000
11443053,0.0800000000
11367987,0.0800000000
11217126,0.0800000000
11301554,0.0800000000
11455896,0.0800000000
10968348,0.0800000000
11387585,0.0800000000
11441283,0.0800000000
11407716,0.0800000000
11345096,0.0800000000
11500128,0.0800000000
11159990,0.0800000000
11244765,0.0800000000
11488309,0.0800000000
11334699,0.0800000000
11304978,0.0800000000
10803168,0.0800000000
10923418,0.0800000000
11333540,0.0800000000
10928669,0.0800000000
11476641,0.0800000000
11506963,0.0800000000
11483929,0.0800000000
11484478,0.0800000000
10872381,0.0800000000
10949075,0.0800000000
11491124,0.0800000000
10896128,0.0800000000
11229524,0.0800000000
11209735,0.0800000000
10974378,0.0800000000
11439400,0.0800000000
10882508,0.0800000000
11442283,0.0800000000
11005250,0.0800000000
11365267,0.0800000000
10939505,0.0800000000
10926388,0.0800000000
10925461,0.0800000000
10942497,0.0800000000
10794439,0.0800000000
11016518,0.0800000000
11065964,0.0800000000
11481404,0.0800000000
11481503,0.0800000000
10994406,0.0800000000
10951573,0.0800000000
11483358,0.0800000000
11505143,0.0800000000
11500021,0.0800000000
10915327,0.0800000000
10915343,0.0800000000
11325461,0.0800000000
10952793,0.0800000000
11036067,0.0800000000
11038947,0.0800000000
11062321,0.0800000000
11042096,0.0800000000
10958039,0.0800000000
11465270,0.0800000000
10821381,0.0800000000
11087616,0.0800000000
11085743,0.0800000000
10974373,0.0800000000
11447043,0.0800000000
11447193,0.0800000000
10881091,0.0800000000
11046873,0.0800000000
11047390,0.0800000000
10882213,0.0800000000
11435177,0.0800000000
11451785,0.0800000000
11451910,0.0800000000
10977402,0.0800000000
11138127,0.0800000000
11135042,0.0800000000
10915727,0.0800000000
11508211,0.0800000000
11483751,0.0800000000
11454129,0.0800000000
11452910,0.0800000000
11335061,0.0800000000
11327582,0.0800000000
11385062,0.0800000000
10828488,0.0800000000
10827286,0.0800000000
11199706,0.0800000000
10808745,0.0800000000
11415651,0.0800000000
10986040,0.0800000000
11136622,0.0800000000
11371238,0.0800000000
11414187,0.0800000000
11392582,0.0800000000
10891951,0.0800000000
10944819,0.0800000000
11324544,0.0800000000
11450335,0.0800000000
11357274,0.0800000000
11433607,0.0800000000
11176904,0.0800000000
11466976,0.0800000000
11183253,0.0800000000
11371027,0.0800000000
11348866,0.0800000000
11428664,0.0800000000
11467205,0.0800000000
11498244,0.0800000000
10825618,0.0800000000
11049366,0.0800000000
11476686,0.0800000000
11476179,0.0800000000
11034080,0.0800000000
11461098,0.0800000000
11105531,0.0800000000
11110243,0.0800000000
11119458,0.0800000000
10958424,0.0800000000
11134475,0.0800000000
10875376,0.0800000000
10894014,0.0800000000
11324546,0.0800000000
10976293,0.0800000000
11139898,0.0800000000
11041355,0.0800000000
11400506,0.0800000000
11398067,0.0800000000
11367488,0.0800000000
10943428,0.0800000000
10902919,0.0800000000
11038414,0.0800000000
10987026,0.0800000000
10991091,0.0800000000
10822237,0.0800000000
10832920,0.0800000000
10831616,0.0800000000
10951160,0.0800000000
10952330,0.0800000000
10911500,0.0800000000
10991407,0.0800000000
11295976,0.0800000000
11296051,0.0800000000
11425734,0.0800000000
11016814,0.0800000000
10980284,0.0800000000
11056043,0.0800000000
11344289,0.0800000000
11426664,0.0800000000
11478057,0.0800000000
11109750,0.0800000000
11247836,0.0800000000
11193091,0.0800000000
11280760,0.0800000000
11425444,0.0800000000
11484259,0.0800000000
11484527,0.0800000000
11487798,0.0800000000
11500211,0.0800000000
11472214,0.0800000000
11379366,0.0800000000
11379652,0.0800000000
10867115,0.0800000000
11341602,0.0800000000
10821910,0.0800000000
11370579,0.0800000000
11368450,0.0800000000
11436299,0.0800000000
11033075,0.0800000000
11090899,0.0800000000
10933842,0.0800000000
10828135,0.0800000000
11408118,0.0800000000
11383820,0.0800000000
10856900,0.0800000000
11495423,0.0800000000
10833805,0.0800000000
10821748,0.0800000000
11485986,0.0800000000
10900299,0.0800000000
11215396,0.0800000000
10969069,0.0800000000
10917176,0.0800000000
10869945,0.0800000000
11479677,0.0800000000
11104893,0.0800000000
11480997,0.0800000000
10868163,0.0800000000
10866741,0.0800000000
11423631,0.0800000000
10837483,0.0800000000
10838051,0.0800000000
11026355,0.0800000000
11017384,0.0800000000
10929415,0.0800000000
10985986,0.0800000000
11340506,0.0800000000
11404812,0.0800000000
11405914,0.0800000000
10842911,0.0800000000
11314311,0.0800000000
11018719,0.0800000000
11340887,0.0800000000
10941633,0.0800000000
11387500,0.0800000000
10943991,0.0800000000
11409778,0.0800000000
10915217,0.0800000000
10828813,0.0800000000
10987470,0.0800000000
11105074,0.0800000000
11464739,0.0800000000
10831308,0.0800000000
10831224,0.0800000000
11001261,0.0800000000
11277109,0.0800000000
11323005,0.0800000000
11118336,0.0800000000
10971095,0.0800000000
10969371,0.0800000000
11477658,0.0800000000
11177819,0.0800000000
11195426,0.0800000000
11424856,0.0800000000
11195485,0.0800000000
11388373,0.0800000000
11409934,0.0800000000
10969253,0.0800000000
10973845,0.0800000000
11426931,0.0800000000
11196004,0.0800000000
11193784,0.0800000000
11196821,0.0800000000
11312983,0.0800000000
11068727,0.0800000000
11270979,0.0800000000
10828120,0.0800000000
11237403,0.0800000000
10842761,0.0800000000
11323774,0.0800000000
11290222,0.0800000000
10960638,0.0800000000
10959888,0.0800000000
11291285,0.0800000000
11289678,0.0800000000
11293104,0.0800000000
10850200,0.0800000000
11324551,0.0800000000
11321123,0.0800000000
11275081,0.0800000000
11144764,0.0800000000
10909185,0.0800000000
10863093,0.0800000000
11448489,0.0800000000
11176358,0.0800000000
10963683,0.0800000000
10992555,0.0800000000
10903622,0.0800000000
10950099,0.0800000000
11093134,0.0800000000
11191435,0.0800000000
11221457,0.0800000000
11237819,0.0800000000
10829335,0.0800000000
11363188,0.0800000000
11219117,0.0800000000
10851588,0.0800000000
10851652,0.0800000000
10859759,0.0800000000
11503515,0.0800000000
11501911,0.0800000000
11252601,0.0800000000
11488054,0.0800000000
10851752,0.0800000000
10834312,0.0800000000
10834369,0.0800000000
10832908,0.0800000000
10945563,0.0800000000
10986887,0.0800000000
10994311,0.0800000000
10962782,0.0800000000
11208865,0.0800000000
11443671,0.0800000000
11321189,0.0800000000
11160723,0.0800000000
11161482,0.0800000000
11293563,0.0800000000
10908583,0.0800000000
11387640,0.0800000000
11315959,0.0800000000
10901183,0.0800000000
10897074,0.0800000000
10907714,0.0800000000
11201872,0.0800000000
10938340,0.0800000000
10953072,0.0800000000
11268380,0.0800000000
11467652,0.0800000000
11230171,0.0800000000
11215404,0.0800000000
11296947,0.0800000000
11297114,0.0800000000
11297450,0.0800000000
11506990,0.0800000000
11507293,0.0800000000
10938108,0.0800000000
11327092,0.0800000000
11327569,0.0800000000
11324545,0.0800000000
10865908,0.0800000000
11468347,0.0800000000
10854983,0.0800000000
11206043,0.0800000000
11206527,0.0800000000
11497369,0.0800000000
10916150,0.0800000000
10901150,0.0800000000
10902631,0.0800000000
11479006,0.0800000000
11297992,0.0800000000
11182499,0.0800000000
10886731,0.0800000000
11142016,0.0800000000
11142116,0.0800000000
10855769,0.0800000000
11464767,0.0800000000
11464783,0.0800000000
10981054,0.0800000000
11232620,0.0800000000
11245193,0.0800000000
10913659,0.0800000000
10912100,0.0800000000
11262591,0.0800000000
11337924,0.0800000000
10833199,0.0800000000
10982147,0.0800000000
10983662,0.0800000000
10850482,0.0800000000
10972037,0.0800000000
11266972,0.0800000000
11148867,0.0800000000
10941630,0.0800000000
11158977,0.0800000000
10907028,0.0800000000
10906174,0.0800000000
10848481,0.0800000000
10853155,0.0800000000
11217150,0.0800000000
11243228,0.0800000000
11222470,0.0800000000
11082281,0.0800000000
11459356,0.0800000000
11236440,0.0800000000
10967705,0.0800000000
11009922,0.0800000000
11087494,0.0800000000
11276047,0.0800000000
11322605,0.0800000000
11320467,0.0800000000
11283274,0.0800000000
10964946,0.0800000000
11262039,0.0800000000
10835587,0.0800000000
11348654,0.0800000000
10840984,0.0800000000
11373738,0.0800000000
11307765,0.0800000000
11197576,0.0800000000
11402734,0.0800000000
11261673,0.0800000000
11313157,0.0800000000
11318977,0.0800000000
11228794,0.0800000000
11165565,0.0800000000
10969007,0.0800000000
11152857,0.0800000000
10852185,0.0800000000
11318140,0.0800000000
11022771,0.0800000000
10994663,0.0800000000
10943534,0.0800000000
11233796,0.0800000000
11233903,0.0800000000
11055117,0.0800000000
10977505,0.0800000000
10911921,0.0800000000
11243271,0.0800000000
11364739,0.0800000000
11307040,0.0800000000
11037569,0.0800000000
11037778,0.0800000000
11215123,0.0800000000
11199851,0.0800000000
11265535,0.0800000000
11263511,0.0800000000
10843973,0.0800000000
10832923,0.0800000000
10835856,0.0800000000
11455250,0.0800000000
11106741,0.0800000000
10993189,0.0800000000
11160495,0.0800000000
11049817,0.0800000000
10843524,0.0800000000
10844755,0.0800000000
10843428,0.0800000000
11308668,0.0800000000
10918508,0.0800000000
11469039,0.0800000000
11248733,0.0800000000
11358122,0.0800000000
10847046,0.0800000000
11468571,0.0800000000
10854153,0.0800000000
11219740,0.0800000000
11219849,0.0800000000
10850857,0.0800000000
11329637,0.0800000000
11227442,0.0800000000
11383216,0.0800000000
11224548,0.0800000000
11210824,0.0800000000
10841280,0.0800000000
11190686,0.0800000000
11190863,0.0800000000
11209052,0.0800000000
11184985,0.0800000000
10939290,0.0800000000
10939631,0.0800000000
10901655,0.0800000000
11428665,0.0800000000
10984560,0.0800000000
11017758,0.0800000000
11021501,0.0800000000
11155489,0.0800000000
10963121,0.0800000000
10850072,0.0800000000
11454745,0.0800000000
10873897,0.0800000000
11456640,0.0800000000
11454877,0.0800000000
11421467,0.0800000000
11265163,0.0800000000
11250071,0.0800000000
11441848,0.0800000000
11423725,0.0800000000
10906066,0.0800000000
11443846,0.0800000000
10850190,0.0800000000
10847017,0.0800000000
10849077,0.0800000000
11426414,0.0800000000
11333036,0.0800000000
11334220,0.0800000000
11357429,0.0800000000
11333970,0.0800000000
10931622,0.0800000000
11218348,0.0800000000
11429097,0.0800000000
11429240,0.0800000000
11426936,0.0800000000
10956465,0.0800000000
11250321,0.0800000000
11193294,0.0800000000
11473448,0.0800000000
11298687,0.0800000000
10964690,0.0800000000
10883095,0.0800000000
11287093,0.0800000000
11287193,0.0800000000
11217951,0.0800000000
11218337,0.0800000000
11448601,0.0800000000
11449664,0.0800000000
10887710,0.0800000000
10891923,0.0800000000
10889633,0.0800000000
11362647,0.0800000000
11362762,0.0800000000
11020654,0.0800000000
10795227,0.0800000000
11209246,0.0800000000
11240114,0.0800000000
11018146,0.0800000000
10922182,0.0800000000
11222684,0.0800000000
11360708,0.0800000000
10796525,0.0800000000
10796923,0.0800000000
10795380,0.0800000000
11498120,0.0800000000
11031084,0.0800000000
11018414,0.0800000000
11497298,0.0800000000
11207271,0.0800000000
11500266,0.0800000000
11502121,0.0800000000
11044589,0.0800000000
11280145,0.0700000000
11209057,0.0700000000
11044157,0.0700000000
11225870,0.0700000000
11223765,0.0700000000
11224617,0.0700000000
11023121,0.0700000000
11220928,0.0700000000
11360068,0.0700000000
10881039,0.0700000000
10888616,0.0700000000
11201357,0.0700000000
10877779,0.0700000000
11418660,0.0700000000
10937497,0.0700000000
10939486,0.0700000000
11022151,0.0700000000
11014529,0.0700000000
10958748,0.0700000000
10957643,0.0700000000
10816056,0.0700000000
10798444,0.0700000000
10798469,0.0700000000
11335082,0.0700000000
11237791,0.0700000000
11236955,0.0700000000
11507737,0.0700000000
11048953,0.0700000000
11003559,0.0700000000
11489538,0.0700000000
10800232,0.0700000000
11256951,0.0700000000
11444711,0.0700000000
10886121,0.0700000000
11369758,0.0700000000
11367352,0.0700000000
11160109,0.0700000000
10892307,0.0700000000
10798376,0.0700000000
10798591,0.0700000000
11383860,0.0700000000
10908597,0.0700000000
11423032,0.0700000000
11265296,0.0700000000
11283961,0.0700000000
11284398,0.0700000000
11284466,0.0700000000
11455370,0.0700000000
10883590,0.0700000000
11333268,0.0700000000
11331555,0.0700000000
10853117,0.0700000000
11400677,0.0700000000
11398680,0.0700000000
11264010,0.0700000000
11263557,0.0700000000
11166692,0.0700000000
11398910,0.0700000000
10924115,0.0700000000
10931256,0.0700000000
10955546,0.0700000000
11151924,0.0700000000
11308915,0.0700000000
11310452,0.0700000000
10844679,0.0700000000
10844795,0.0700000000
10842541,0.0700000000
10837562,0.0700000000
10837646,0.0700000000
11107618,0.0700000000
10958453,0.0700000000
11170251,0.0700000000
11285686,0.0700000000
11268772,0.0700000000
11244488,0.0700000000
11160138,0.0700000000
11227043,0.0700000000
11277833,0.0700000000
11278735,0.0700000000
11302494,0.0700000000
11405449,0.0700000000
11498814,0.0700000000
11307295,0.0700000000
11307713,0.0700000000
10895726,0.0700000000
10920837,0.0700000000
11309754,0.0700000000
11158073,0.0700000000
11455865,0.0700000000
11147667,0.0700000000
11330323,0.0700000000
11402312,0.0700000000
11385434,0.0700000000
11377322,0.0700000000
11377790,0.0700000000
10846712,0.0700000000
11428629,0.0700000000
11471461,0.0700000000
11018594,0.0700000000
11096797,0.0700000000
11018411,0.0700000000
11458258,0.0700000000
10937366,0.0700000000
11485046,0.0700000000
11384727,0.0700000000
11384820,0.0700000000
11404706,0.0700000000
11259692,0.0700000000
11227561,0.0700000000
10839563,0.0700000000
11375276,0.0700000000
11283006,0.0700000000
11331739,0.0700000000
10855538,0.0700000000
10852498,0.0700000000
11310206,0.0700000000
11310499,0.0700000000
10852628,0.0700000000
10965997,0.0700000000
11168439,0.0700000000
11050585,0.0700000000
11052180,0.0700000000
11058732,0.0700000000
10979995,0.0700000000
11025413,0.0700000000
11024576,0.0700000000
11329608,0.0700000000
10881400,0.0700000000
11301213,0.0700000000
11309112,0.0700000000
11200854,0.0700000000
11282797,0.0700000000
10871625,0.0700000000
11241392,0.0700000000
10901908,0.0700000000
11152914,0.0700000000
11154133,0.0700000000
10838838,0.0700000000
11304505,0.0700000000
11015103,0.0700000000
11015354,0.0700000000
11000010,0.0700000000
11000995,0.0700000000
10972171,0.0700000000
11219342,0.0700000000
10943977,0.0700000000
10944395,0.0700000000
10965194,0.0700000000
11236761,0.0700000000
10977257,0.0700000000
10901813,0.0700000000
10904169,0.0700000000
11490632,0.0700000000
11460926,0.0700000000
10858208,0.0700000000
10858994,0.0700000000
11252591,0.0700000000
11287060,0.0700000000
10847974,0.0700000000
11202283,0.0700000000
11234167,0.0700000000
10965080,0.0700000000
11251314,0.0700000000
11080065,0.0700000000
11074099,0.0700000000
10840435,0.0700000000
11147457,0.0700000000
11496247,0.0700000000
11029039,0.0700000000
11124571,0.0700000000
10857397,0.0700000000
11472216,0.0700000000
10935985,0.0700000000
11326156,0.0700000000
10865409,0.0700000000
11469700,0.0700000000
11326170,0.0700000000
10860464,0.0700000000
10888587,0.0700000000
10888037,0.0700000000
11497319,0.0700000000
10911526,0.0700000000
11230768,0.0700000000
11230132,0.0700000000
11005658,0.0700000000
11006513,0.0700000000
11006797,0.0700000000
11071993,0.0700000000
11245279,0.0700000000
10987989,0.0700000000
11463515,0.0700000000
11481864,0.0700000000
11349063,0.0700000000
11346457,0.0700000000
10837190,0.0700000000
10834478,0.0700000000
10850449,0.0700000000
10849163,0.0700000000
11487420,0.0700000000
11212446,0.0700000000
11131170,0.0700000000
11126024,0.0700000000
10960760,0.0700000000
11251666,0.0700000000
11487506,0.0700000000
11504165,0.0700000000
11454124,0.0700000000
11237554,0.0700000000
11160096,0.0700000000
10960944,0.0700000000
10961060,0.0700000000
11222018,0.0700000000
11472493,0.0700000000
11444073,0.0700000000
11126557,0.0700000000
11127258,0.0700000000
10926971,0.0700000000
11213941,0.0700000000
10950833,0.0700000000
10901144,0.0700000000
10901219,0.0700000000
11157729,0.0700000000
11166505,0.0700000000
11159158,0.0700000000
11024618,0.0700000000
11025971,0.0700000000
10951233,0.0700000000
10951684,0.0700000000
10954811,0.0700000000
11467806,0.0700000000
10851653,0.0700000000
11415186,0.0700000000
10864699,0.0700000000
11460938,0.0700000000
11176072,0.0700000000
11272371,0.0700000000
11276118,0.0700000000
11305891,0.0700000000
11306073,0.0700000000
10976008,0.0700000000
11322634,0.0700000000
11461306,0.0700000000
11447987,0.0700000000
11175757,0.0700000000
11092357,0.0700000000
10863693,0.0700000000
10862204,0.0700000000
10862268,0.0700000000
11339325,0.0700000000
11305440,0.0700000000
11305590,0.0700000000
10913081,0.0700000000
11482412,0.0700000000
10961691,0.0700000000
10961711,0.0700000000
11192372,0.0700000000
11306176,0.0700000000
10832808,0.0700000000
10861563,0.0700000000
10862518,0.0700000000
11220022,0.0700000000
11193771,0.0700000000
10904800,0.0700000000
11362185,0.0700000000
10906212,0.0700000000
11427030,0.0700000000
11317028,0.0700000000
11314807,0.0700000000
11323222,0.0700000000
10972937,0.0700000000
11222513,0.0700000000
11028614,0.0700000000
10974349,0.0700000000
11212433,0.0700000000
11410870,0.0700000000
11407695,0.0700000000
10863622,0.0700000000
11486081,0.0700000000
11182737,0.0700000000
11178671,0.0700000000
11312961,0.0700000000
10842781,0.0700000000
10960572,0.0700000000
10961142,0.0700000000
11271093,0.0700000000
11272263,0.0700000000
10830808,0.0700000000
11117146,0.0700000000
10975147,0.0700000000
10851269,0.0700000000
10850116,0.0700000000
10929713,0.0700000000
11178604,0.0700000000
11176755,0.0700000000
11291267,0.0700000000
11290062,0.0700000000
10826788,0.0700000000
11411827,0.0700000000
11411625,0.0700000000
11408351,0.0700000000
10926993,0.0700000000
11403522,0.0700000000
11422693,0.0700000000
11509003,0.0700000000
11279937,0.0700000000
11387357,0.0700000000
10843165,0.0700000000
11268937,0.0700000000
10985323,0.0700000000
11020690,0.0700000000
11340756,0.0700000000
11406046,0.0700000000
10943588,0.0700000000
11340685,0.0700000000
11337676,0.0700000000
11019623,0.0700000000
11433660,0.0700000000
11280437,0.0700000000
11281892,0.0700000000
11282693,0.0700000000
11202557,0.0700000000
10828434,0.0700000000
11101345,0.0700000000
11103419,0.0700000000
11102835,0.0700000000
11029922,0.0700000000
10824517,0.0700000000
10826507,0.0700000000
10836193,0.0700000000
11432063,0.0700000000
10818804,0.0700000000
11367075,0.0700000000
11365521,0.0700000000
11364116,0.0700000000
11364433,0.0700000000
10853223,0.0700000000
10914134,0.0700000000
11490620,0.0700000000
10871016,0.0700000000
11478900,0.0700000000
11469698,0.0700000000
11116394,0.0700000000
11366899,0.0700000000
10968635,0.0700000000
11193173,0.0700000000
11193375,0.0700000000
10861801,0.0700000000
11472236,0.0700000000
11472956,0.0700000000
10864734,0.0700000000
11387922,0.0700000000
11481608,0.0700000000
10835342,0.0700000000
11334434,0.0700000000
10821986,0.0700000000
11232435,0.0700000000
11245555,0.0700000000
10920201,0.0700000000
11380503,0.0700000000
11453469,0.0700000000
10988980,0.0700000000
11229177,0.0700000000
11436212,0.0700000000
11016345,0.0700000000
11018418,0.0700000000
11366751,0.0700000000
10991782,0.0700000000
11017861,0.0700000000
11503567,0.0700000000
10984606,0.0700000000
11231674,0.0700000000
11280751,0.0700000000
11427882,0.0700000000
11442105,0.0700000000
11194929,0.0700000000
10982409,0.0700000000
11420052,0.0700000000
11425048,0.0700000000
11037795,0.0700000000
10987594,0.0700000000
10868062,0.0700000000
11493179,0.0700000000
11489185,0.0700000000
11489685,0.0700000000
11427722,0.0700000000
11383620,0.0700000000
11508975,0.0700000000
10934376,0.0700000000
10933633,0.0700000000
10831261,0.0700000000
10821159,0.0700000000
11368591,0.0700000000
11123127,0.0700000000
10949787,0.0700000000
10950108,0.0700000000
11007000,0.0700000000
11099305,0.0700000000
10817713,0.0700000000
11461819,0.0700000000
10826288,0.0700000000
11367897,0.0700000000
11400991,0.0700000000
11421917,0.0700000000
11306046,0.0700000000
10975860,0.0700000000
10975108,0.0700000000
11119333,0.0700000000
11122166,0.0700000000
11199288,0.0700000000
11459073,0.0700000000
11339779,0.0700000000
11449014,0.0700000000
11449151,0.0700000000
11447012,0.0700000000
11038681,0.0700000000
11345367,0.0700000000
11395996,0.0700000000
11444708,0.0700000000
11427894,0.0700000000
10990598,0.0700000000
11035366,0.0700000000
11034412,0.0700000000
11443636,0.0700000000
11443952,0.0700000000
11413434,0.0700000000
11304281,0.0700000000
11304758,0.0700000000
11449833,0.0700000000
10971106,0.0700000000
10903119,0.0700000000
10902383,0.0700000000
11349705,0.0700000000
11412342,0.0700000000
11444028,0.0700000000
10978301,0.0700000000
10978737,0.0700000000
10979338,0.0700000000
11464122,0.0700000000
11357388,0.0700000000
11433608,0.0700000000
11276023,0.0700000000
11498392,0.0700000000
11498744,0.0700000000
11427896,0.0700000000
10935679,0.0700000000
11445308,0.0700000000
11086512,0.0700000000
11346538,0.0700000000
11052117,0.0700000000
10989055,0.0700000000
10987301,0.0700000000
11272344,0.0700000000
10956192,0.0700000000
11253492,0.0700000000
11239865,0.0700000000
11496087,0.0700000000
11410010,0.0700000000
11435262,0.0700000000
11346933,0.0700000000
11344807,0.0700000000
10956545,0.0700000000
10955359,0.0700000000
11391157,0.0700000000
10881161,0.0700000000
11009115,0.0700000000
11508881,0.0700000000
11049652,0.0700000000
10976925,0.0700000000
11141928,0.0700000000
11047641,0.0700000000
10923190,0.0700000000
10921770,0.0700000000
11492237,0.0700000000
11468879,0.0700000000
10807626,0.0700000000
11403455,0.0700000000
10950909,0.0700000000
10954417,0.0700000000
11073136,0.0700000000
11048312,0.0700000000
11249861,0.0700000000
10831816,0.0700000000
11417586,0.0700000000
10817112,0.0700000000
10809514,0.0700000000
11346544,0.0700000000
10816196,0.0700000000
10823979,0.0700000000
11015982,0.0700000000
11015132,0.0700000000
11056822,0.0700000000
11006788,0.0700000000
11505446,0.0700000000
10806048,0.0700000000
11507916,0.0700000000
11487423,0.0700000000
11453444,0.0700000000
10952536,0.0700000000
11492430,0.0700000000
11477387,0.0700000000
11483142,0.0700000000
10809978,0.0700000000
11012857,0.0700000000
11013449,0.0700000000
10814830,0.0700000000
11075576,0.0700000000
11284173,0.0700000000
11283621,0.0700000000
11476847,0.0700000000
10991931,0.0700000000
11043282,0.0700000000
11384912,0.0700000000
10879622,0.0700000000
11079295,0.0700000000
11094116,0.0700000000
11094185,0.0700000000
11336482,0.0700000000
11435587,0.0700000000
10820997,0.0700000000
11436188,0.0700000000
11464995,0.0700000000
10873574,0.0700000000
11228788,0.0700000000
11184990,0.0700000000
11456713,0.0700000000
11437631,0.0700000000
11437765,0.0700000000
11505306,0.0700000000
11042593,0.0700000000
11144719,0.0700000000
10953744,0.0700000000
11478589,0.0700000000
11417750,0.0700000000
11413888,0.0700000000
10899909,0.0700000000
11466894,0.0700000000
11363295,0.0700000000
10972547,0.0700000000
10884249,0.0700000000
10953276,0.0700000000
10950597,0.0700000000
11159388,0.0700000000
10979008,0.0700000000
11042309,0.0700000000
11487425,0.0700000000
11508584,0.0700000000
10794169,0.0700000000
10794370,0.0700000000
11035796,0.0700000000
11010368,0.0700000000
11006640,0.0700000000
11005783,0.0700000000
11246586,0.0700000000
11244897,0.0700000000
11387708,0.0700000000
11390577,0.0700000000
11343594,0.0700000000
11344128,0.0700000000
11301150,0.0700000000
11061597,0.0700000000
10926386,0.0700000000
11318921,0.0700000000
11307518,0.0700000000
11308236,0.0700000000
11252472,0.0700000000
11250293,0.0700000000
11374008,0.0700000000
11482395,0.0700000000
10801510,0.0700000000
10799131,0.0700000000
11477627,0.0700000000
10796611,0.0700000000
10925072,0.0700000000
11307101,0.0700000000
10960285,0.0700000000
11188654,0.0700000000
10795326,0.0700000000
11046633,0.0700000000
10992781,0.0700000000
10993550,0.0700000000
11285808,0.0700000000
11339379,0.0700000000
10940277,0.0700000000
10800101,0.0700000000
11043051,0.0700000000
11432459,0.0700000000
11499546,0.0700000000
10997259,0.0700000000
11185881,0.0700000000
11000987,0.0700000000
11280627,0.0700000000
11205595,0.0700000000
10949394,0.0700000000
11502804,0.0700000000
10801082,0.0700000000
10802836,0.0700000000
10803188,0.0700000000
11222282,0.0700000000
10998268,0.0700000000
10999388,0.0700000000
11032159,0.0700000000
11027422,0.0700000000
11029246,0.0700000000
11001656,0.0700000000
11242498,0.0700000000
11450586,0.0700000000
11223659,0.0700000000
11401303,0.0700000000
10892222,0.0700000000
10938935,0.0700000000
11240473,0.0700000000
11334210,0.0700000000
11294937,0.0700000000
10926797,0.0700000000
10927029,0.0700000000
11188503,0.0700000000
11267904,0.0700000000
11264009,0.0700000000
11115104,0.0700000000
11022253,0.0700000000
11118541,0.0700000000
11247479,0.0700000000
10894722,0.0700000000
11216679,0.0700000000
11235853,0.0700000000
11262412,0.0700000000
11475647,0.0700000000
10985403,0.0700000000
10982880,0.0700000000
10983198,0.0700000000
11298644,0.0700000000
11510836,0.0700000000
10793605,0.0700000000
11298983,0.0700000000
10794291,0.0700000000
10795538,0.0700000000
10796204,0.0700000000
11289283,0.0700000000
11375728,0.0700000000
11269529,0.0700000000
11327915,0.0700000000
10803455,0.0700000000
11221411,0.0700000000
11276823,0.0700000000
11203933,0.0700000000
11240734,0.0700000000
11239353,0.0700000000
11023412,0.0700000000
11502086,0.0600000000
11188652,0.0600000000
11021531,0.0600000000
11018371,0.0600000000
11018114,0.0600000000
11018348,0.0600000000
11203338,0.0600000000
11203774,0.0600000000
11189025,0.0600000000
11186542,0.0600000000
11275317,0.0600000000
10808636,0.0600000000
10801597,0.0600000000
11209855,0.0600000000
10798720,0.0600000000
10816725,0.0600000000
10927549,0.0600000000
11274660,0.0600000000
11274944,0.0600000000
11334294,0.0600000000
11333490,0.0600000000
10961573,0.0600000000
11239846,0.0600000000
11239980,0.0600000000
10958278,0.0600000000
10957845,0.0600000000
10957929,0.0600000000
10917117,0.0600000000
11254229,0.0600000000
11253327,0.0600000000
10930741,0.0600000000
10930832,0.0600000000
10931461,0.0600000000
11048904,0.0600000000
10798613,0.0600000000
11504580,0.0600000000
11052696,0.0600000000
11017260,0.0600000000
10806500,0.0600000000
10805507,0.0600000000
10797799,0.0600000000
10794022,0.0600000000
10794554,0.0600000000
11506576,0.0600000000
11223033,0.0600000000
10798874,0.0600000000
11286394,0.0600000000
11283905,0.0600000000
11282818,0.0600000000
10953749,0.0600000000
10916164,0.0600000000
11337339,0.0600000000
10943549,0.0600000000
10953583,0.0600000000
11305914,0.0600000000
11335165,0.0600000000
11319021,0.0600000000
11318112,0.0600000000
11318219,0.0600000000
11041514,0.0600000000
11009325,0.0600000000
11008037,0.0600000000
11006247,0.0600000000
11006631,0.0600000000
11035028,0.0600000000
10795376,0.0600000000
11006786,0.0600000000
11505776,0.0600000000
11504754,0.0600000000
11506165,0.0600000000
